txn_id,customer_id,txn_date,txn_type,amount_pkr,branch,channel,currency,counterparty,is_cross_border,flagged,status
TXN-01745,CUST-0109,2024-05-27,Wire Transfer,403.36,Karachi-Clifton,Mobile App,USD,ENTITY-411,0,0,Pending
TXN-01746,CUST-0112,2024-09-13,Bill Payment,14723.96,Karachi-Main,POS,AED,ENTITY-279,0,0,Completed
TXN-01747,CUST-0157,2024-12-26,Wire Transfer,105175.66,Karachi-Main,Branch,PKR,ENTITY-474,0,0,Pending
TXN-01748,CUST-0184,2024-08-06,Cash Deposit,62396.05,Karachi-Main,ATM,PKR,ENTITY-061,0,0,Completed
TXN-01749,CUST-0200,2025-02-26,Loan Disbursement,2511.37,Faisalabad-Central,Mobile App,PKR,ENTITY-433,0,0,Reversed
TXN-01750,CUST-0167,2024-11-14,Cash Deposit,81760.21,Faisalabad-Central,Online,PKR,ENTITY-180,0,0,Pending
TXN-01751,CUST-0185,2024-03-20,Bill Payment,443848.59,Faisalabad-Central,Online,AED,ENTITY-448,1,0,Completed
TXN-01752,CUST-0150,2024-03-31,Cash Deposit,162701.91,Karachi-Main,ATM,USD,ENTITY-196,0,0,Completed
TXN-01753,CUST-0099,2024-01-25,Cash Withdrawal,385915.46,Karachi-Clifton,ATM,USD,ENTITY-460,0,0,Completed
TXN-01754,CUST-0154,2024-02-04,Wire Transfer,133531.83,Faisalabad-Central,POS,PKR,ENTITY-098,0,0,Pending
TXN-01755,CUST-0028,2025-02-19,Wire Transfer,204904.3,Islamabad-Blue Area,POS,PKR,ENTITY-129,0,0,Completed
TXN-01756,CUST-0188,2024-06-08,ATM Withdrawal,4122.7,Lahore-Gulberg,ATM,PKR,ENTITY-326,1,0,Reversed
TXN-01757,CUST-0003,2024-05-26,Cash Withdrawal,199193.82,Islamabad-Blue Area,Branch,PKR,ENTITY-053,0,1,Pending
TXN-01758,CUST-0048,2024-09-09,ATM Withdrawal,1094.44,Islamabad-Blue Area,Mobile App,USD,ENTITY-432,0,0,Completed
TXN-01759,CUST-0029,2025-02-13,Cash Withdrawal,168865.84,Faisalabad-Central,ATM,PKR,ENTITY-397,0,0,Reversed
TXN-01760,CUST-0074,2024-03-20,Loan Disbursement,60916.94,Karachi-Main,POS,PKR,ENTITY-286,0,0,Reversed
TXN-01761,CUST-0188,2025-03-24,IBFT,59843.02,Lahore-Gulberg,POS,USD,ENTITY-007,0,0,Completed
TXN-01762,CUST-0094,2025-01-21,Cash Deposit,13623.7,Quetta-Branch,ATM,PKR,ENTITY-424,0,0,Completed
TXN-01763,CUST-0070,2024-12-19,Cash Withdrawal,77192.6,Islamabad-Blue Area,POS,AED,ENTITY-474,0,0,Pending
TXN-01764,CUST-0128,2025-01-30,IBFT,6926.33,Faisalabad-Central,POS,PKR,ENTITY-277,0,0,Completed
TXN-01765,CUST-0067,2024-05-18,Loan Disbursement,15794.3,Karachi-Clifton,Online,PKR,ENTITY-401,1,0,Completed
TXN-01766,CUST-0151,2024-02-01,Cash Withdrawal,1935.93,Karachi-Clifton,Online,AED,ENTITY-126,0,0,Completed
TXN-01767,CUST-0190,2024-09-28,IBFT,26162.29,Faisalabad-Central,Online,AED,ENTITY-064,0,0,Completed
TXN-01768,CUST-0164,2024-06-18,ATM Withdrawal,5197.29,Faisalabad-Central,POS,PKR,ENTITY-428,0,0,Completed
TXN-01769,CUST-0071,2024-06-24,Cash Withdrawal,68247.82,Karachi-Clifton,ATM,PKR,ENTITY-184,0,0,Reversed
TXN-01770,CUST-0009,2024-06-06,ATM Withdrawal,3522921.86,Karachi-Main,POS,PKR,ENTITY-481,0,1,Completed
TXN-01771,CUST-0126,2024-10-19,Bill Payment,2601.7,Islamabad-Blue Area,ATM,AED,ENTITY-259,0,0,Completed
TXN-01772,CUST-0038,2025-02-09,Loan Disbursement,127104.69,Islamabad-Blue Area,Branch,USD,ENTITY-313,0,1,Pending
TXN-01773,CUST-0075,2025-03-01,POS Purchase,52085.04,Faisalabad-Central,Mobile App,USD,ENTITY-179,0,0,Completed
TXN-01774,CUST-0018,2025-03-19,Wire Transfer,12643.1,Lahore-Gulberg,POS,PKR,ENTITY-044,0,0,Completed
TXN-01775,CUST-0024,2024-10-01,Cash Deposit,64603.29,Lahore-Gulberg,Mobile App,USD,ENTITY-493,0,0,Completed
TXN-01776,CUST-0052,2024-12-26,IBFT,42008.34,Karachi-Clifton,Online,PKR,ENTITY-064,0,0,Reversed
TXN-01777,CUST-0146,2024-12-28,IBFT,4508.19,Quetta-Branch,Branch,PKR,ENTITY-058,0,0,Reversed
TXN-01778,CUST-0146,2024-03-02,Loan Disbursement,104180.41,Quetta-Branch,ATM,PKR,ENTITY-116,0,0,Completed
TXN-01779,CUST-0099,2024-09-04,Cash Deposit,3424.33,Karachi-Clifton,Mobile App,PKR,ENTITY-331,0,0,Reversed
TXN-01780,CUST-0128,2024-06-28,ATM Withdrawal,4850788.09,Faisalabad-Central,Branch,PKR,ENTITY-268,0,0,Pending
TXN-01781,CUST-0084,2024-06-13,Cash Deposit,71681.26,Islamabad-Blue Area,ATM,AED,ENTITY-038,0,0,Completed
TXN-01782,CUST-0033,2024-07-05,Loan Disbursement,37276.13,Faisalabad-Central,Branch,USD,ENTITY-048,0,0,Reversed
TXN-01783,CUST-0172,2024-09-16,Bill Payment,18931.93,Quetta-Branch,ATM,USD,ENTITY-325,0,0,Completed
TXN-01784,CUST-0009,2024-07-28,Cash Deposit,65585.97,Karachi-Main,POS,PKR,ENTITY-436,0,0,Completed
TXN-01785,CUST-0006,2024-07-30,Cash Withdrawal,136938.22,Karachi-Clifton,POS,USD,ENTITY-014,0,0,Completed
TXN-01786,CUST-0030,2024-07-02,Loan Disbursement,73558.41,Quetta-Branch,POS,PKR,ENTITY-229,1,0,Reversed
TXN-01787,CUST-0171,2024-10-09,IBFT,628.43,Faisalabad-Central,Online,PKR,ENTITY-042,0,0,Completed
TXN-01788,CUST-0141,2024-03-29,Loan Disbursement,4699.22,Quetta-Branch,Mobile App,PKR,ENTITY-367,0,0,Completed
TXN-01789,CUST-0168,2024-06-22,IBFT,37756.03,Karachi-Clifton,ATM,PKR,ENTITY-150,0,0,Reversed
TXN-01790,CUST-0037,2024-02-27,Cash Withdrawal,26364.78,Karachi-Main,ATM,PKR,ENTITY-185,1,0,Completed
TXN-01791,CUST-0022,2024-02-12,POS Purchase,43839.9,Faisalabad-Central,ATM,PKR,ENTITY-378,0,0,Pending
TXN-01792,CUST-0123,2024-08-23,Cash Deposit,3955.17,Lahore-Gulberg,POS,PKR,ENTITY-007,0,0,Reversed
TXN-01793,CUST-0003,2024-06-22,POS Purchase,1429.69,Islamabad-Blue Area,POS,USD,ENTITY-473,0,0,Completed
TXN-01794,CUST-0190,2024-01-09,POS Purchase,86127.32,Faisalabad-Central,Mobile App,PKR,ENTITY-205,0,0,Completed
TXN-01795,CUST-0108,2024-08-11,Loan Disbursement,175833.63,Lahore-Gulberg,ATM,USD,ENTITY-269,0,0,Completed
TXN-01796,CUST-0128,2024-12-13,Cash Withdrawal,1098.84,Faisalabad-Central,Branch,PKR,ENTITY-378,0,0,Completed
TXN-01797,CUST-0168,2024-08-31,Loan Disbursement,206564.54,Karachi-Clifton,Mobile App,AED,ENTITY-211,0,0,Reversed
TXN-01798,CUST-0174,2024-01-08,POS Purchase,134287.87,Faisalabad-Central,Branch,PKR,ENTITY-224,0,0,Reversed
TXN-01799,CUST-0019,2024-04-27,Wire Transfer,33263.68,Karachi-Clifton,Branch,AED,ENTITY-209,0,0,Completed
TXN-01800,CUST-0002,2024-05-23,Loan Disbursement,70971.62,Quetta-Branch,Mobile App,PKR,ENTITY-463,0,0,Completed
TXN-01801,CUST-0089,2024-02-26,Cash Withdrawal,140891.96,Karachi-Main,POS,USD,ENTITY-066,0,1,Completed
TXN-01802,CUST-0083,2024-12-16,POS Purchase,606362.9,Karachi-Main,Mobile App,USD,ENTITY-110,0,1,Completed
TXN-01803,CUST-0089,2024-07-08,Bill Payment,17661.74,Karachi-Main,Mobile App,AED,ENTITY-265,0,0,Reversed
TXN-01804,CUST-0146,2025-03-14,Cash Deposit,753.64,Quetta-Branch,Online,PKR,ENTITY-145,1,0,Completed
TXN-01805,CUST-0119,2024-07-09,Loan Disbursement,3188.47,Karachi-Clifton,Online,PKR,ENTITY-242,1,0,Pending
TXN-01806,CUST-0047,2024-08-14,Cash Withdrawal,25826.31,Karachi-Clifton,Mobile App,AED,ENTITY-339,0,0,Reversed
TXN-01807,CUST-0133,2025-01-10,ATM Withdrawal,1087714.94,Karachi-Clifton,ATM,USD,ENTITY-355,0,1,Completed
TXN-01808,CUST-0059,2025-01-28,Bill Payment,128792.68,Quetta-Branch,Mobile App,PKR,ENTITY-176,1,0,Reversed
TXN-01809,CUST-0013,2024-11-28,Wire Transfer,20564.04,Quetta-Branch,POS,PKR,ENTITY-194,0,0,Completed
TXN-01810,CUST-0097,2024-05-18,Wire Transfer,31877.17,Faisalabad-Central,Branch,PKR,ENTITY-462,0,0,Pending
TXN-01811,CUST-0020,2024-07-20,Cash Deposit,1454.55,Quetta-Branch,ATM,AED,ENTITY-290,0,0,Completed
TXN-01812,CUST-0018,2024-08-28,Cash Withdrawal,7371.13,Lahore-Gulberg,Online,USD,ENTITY-420,0,0,Completed
TXN-01813,CUST-0030,2024-03-15,Wire Transfer,484.11,Quetta-Branch,Branch,PKR,ENTITY-492,0,0,Completed
TXN-01814,CUST-0086,2024-12-28,Cash Withdrawal,970210.54,Faisalabad-Central,ATM,PKR,ENTITY-435,0,0,Completed
TXN-01815,CUST-0017,2024-09-26,Cash Deposit,951.27,Karachi-Clifton,POS,PKR,ENTITY-314,0,0,Reversed
TXN-01816,CUST-0018,2024-08-13,Cash Withdrawal,15216.72,Lahore-Gulberg,Mobile App,USD,ENTITY-046,0,0,Completed
TXN-01817,CUST-0055,2024-02-29,Cash Withdrawal,114236.61,Faisalabad-Central,ATM,USD,ENTITY-475,0,0,Completed
TXN-01818,CUST-0155,2024-01-16,IBFT,336968.81,Faisalabad-Central,Mobile App,AED,ENTITY-427,0,0,Completed
TXN-01819,CUST-0022,2024-03-29,Wire Transfer,2897.11,Faisalabad-Central,Mobile App,PKR,ENTITY-057,1,0,Completed
TXN-01820,CUST-0188,2024-10-18,Wire Transfer,13437.84,Lahore-Gulberg,Branch,PKR,ENTITY-302,1,0,Pending
TXN-01821,CUST-0191,2025-03-16,ATM Withdrawal,23631.53,Karachi-Main,ATM,AED,ENTITY-045,0,0,Completed
TXN-01822,CUST-0054,2024-10-14,IBFT,580897.57,Lahore-Gulberg,POS,PKR,ENTITY-175,0,1,Completed
TXN-01823,CUST-0133,2024-02-27,Cash Withdrawal,7072.3,Karachi-Clifton,Mobile App,PKR,ENTITY-207,1,0,Completed
TXN-01824,CUST-0095,2025-03-20,Cash Withdrawal,18045.99,Faisalabad-Central,Mobile App,PKR,ENTITY-052,0,0,Completed
TXN-01825,CUST-0180,2024-02-23,Bill Payment,48505.64,Quetta-Branch,Online,PKR,ENTITY-246,0,0,Completed
TXN-01826,CUST-0019,2024-10-25,IBFT,1760.1,Karachi-Clifton,ATM,AED,ENTITY-157,0,0,Pending
TXN-01827,CUST-0196,2024-08-18,Cash Withdrawal,904122.94,Islamabad-Blue Area,POS,PKR,ENTITY-490,0,0,Completed
TXN-01828,CUST-0199,2024-03-06,Wire Transfer,270456.59,Faisalabad-Central,Online,AED,ENTITY-343,0,0,Pending
TXN-01829,CUST-0070,2024-04-16,IBFT,1703.35,Islamabad-Blue Area,ATM,USD,ENTITY-022,0,0,Completed
TXN-01830,CUST-0138,2024-04-29,ATM Withdrawal,18508.04,Islamabad-Blue Area,Branch,USD,ENTITY-014,0,0,Reversed
TXN-01831,CUST-0107,2024-05-03,IBFT,216611.66,Lahore-Gulberg,Online,PKR,ENTITY-262,0,1,Reversed
TXN-01832,CUST-0053,2024-08-26,Bill Payment,6864404.14,Faisalabad-Central,Mobile App,PKR,ENTITY-488,0,1,Completed
TXN-01833,CUST-0022,2025-01-07,IBFT,114950.7,Faisalabad-Central,Mobile App,USD,ENTITY-027,0,0,Reversed
TXN-01834,CUST-0146,2024-09-03,ATM Withdrawal,20701.3,Quetta-Branch,ATM,PKR,ENTITY-080,0,0,Completed
TXN-01835,CUST-0194,2024-08-01,ATM Withdrawal,40986.0,Karachi-Main,ATM,USD,ENTITY-362,1,0,Completed
TXN-01836,CUST-0022,2024-04-08,Wire Transfer,24875.32,Faisalabad-Central,Online,PKR,ENTITY-033,0,0,Reversed
TXN-01837,CUST-0079,2024-03-06,Cash Withdrawal,350940.45,Lahore-Gulberg,Branch,PKR,ENTITY-491,0,1,Reversed
TXN-01838,CUST-0004,2025-03-12,Cash Deposit,207935.38,Quetta-Branch,Mobile App,PKR,ENTITY-187,0,0,Completed
TXN-01839,CUST-0057,2024-10-24,Cash Withdrawal,166855.39,Karachi-Clifton,POS,AED,ENTITY-006,0,0,Completed
TXN-01840,CUST-0011,2024-10-20,ATM Withdrawal,19994.59,Faisalabad-Central,Branch,USD,ENTITY-225,0,1,Pending
TXN-01841,CUST-0024,2024-07-25,Wire Transfer,146789.86,Lahore-Gulberg,ATM,USD,ENTITY-415,1,0,Completed
TXN-01842,CUST-0191,2024-01-02,Cash Deposit,3261.96,Karachi-Main,Branch,USD,ENTITY-172,0,0,Completed
TXN-01843,CUST-0182,2024-09-08,Cash Deposit,65341.5,Lahore-Gulberg,Branch,AED,ENTITY-393,0,0,Reversed
TXN-01844,CUST-0194,2024-06-10,Bill Payment,2307.21,Karachi-Main,Online,PKR,ENTITY-296,0,0,Completed
TXN-01845,CUST-0066,2025-02-06,POS Purchase,9197.7,Karachi-Clifton,Mobile App,PKR,ENTITY-141,0,0,Completed
TXN-01846,CUST-0098,2024-02-24,Wire Transfer,318579.02,Lahore-Gulberg,ATM,AED,ENTITY-366,1,0,Completed
TXN-01847,CUST-0062,2025-02-26,IBFT,13882.26,Islamabad-Blue Area,Branch,AED,ENTITY-158,0,0,Reversed
TXN-01848,CUST-0173,2024-04-24,ATM Withdrawal,121181.09,Karachi-Clifton,ATM,USD,ENTITY-213,0,0,Pending
TXN-01849,CUST-0160,2024-01-06,Cash Deposit,1095475.18,Karachi-Clifton,POS,PKR,ENTITY-295,1,1,Pending
TXN-01850,CUST-0037,2024-06-11,Wire Transfer,6733.5,Karachi-Main,Mobile App,PKR,ENTITY-126,0,0,Completed
TXN-01851,CUST-0104,2024-05-21,Cash Withdrawal,809.25,Lahore-Gulberg,Online,PKR,ENTITY-416,0,0,Completed
TXN-01852,CUST-0039,2024-05-16,Wire Transfer,46995.22,Karachi-Clifton,ATM,PKR,ENTITY-357,0,0,Completed
TXN-01853,CUST-0193,2024-05-02,Wire Transfer,84088.76,Faisalabad-Central,POS,PKR,ENTITY-254,0,0,Reversed
TXN-01854,CUST-0144,2024-12-10,IBFT,29897.36,Karachi-Main,Online,AED,ENTITY-319,0,0,Completed
TXN-01855,CUST-0068,2024-01-01,IBFT,39388.88,Karachi-Clifton,Branch,PKR,ENTITY-185,0,0,Completed
TXN-01856,CUST-0118,2025-01-20,Wire Transfer,128468.38,Lahore-Gulberg,Branch,AED,ENTITY-475,0,1,Reversed
TXN-01857,CUST-0080,2024-03-10,IBFT,1525416.52,Karachi-Clifton,Online,PKR,ENTITY-182,0,1,Completed
TXN-01858,CUST-0010,2025-03-28,IBFT,2210.68,Karachi-Clifton,ATM,PKR,ENTITY-269,0,0,Pending
TXN-01859,CUST-0042,2024-05-25,Wire Transfer,155183.66,Quetta-Branch,ATM,USD,ENTITY-328,1,0,Reversed
TXN-01860,CUST-0085,2024-11-28,Wire Transfer,162847.05,Lahore-Gulberg,Mobile App,PKR,ENTITY-204,0,0,Reversed
TXN-01861,CUST-0191,2024-07-25,Loan Disbursement,34135.2,Karachi-Main,Online,PKR,ENTITY-068,0,0,Pending
TXN-01862,CUST-0085,2024-08-04,Cash Deposit,19969.43,Lahore-Gulberg,ATM,PKR,ENTITY-173,0,0,Reversed
TXN-01863,CUST-0104,2024-05-20,ATM Withdrawal,6763.11,Lahore-Gulberg,Mobile App,PKR,ENTITY-095,0,0,Pending
TXN-01864,CUST-0132,2024-01-01,ATM Withdrawal,8952.37,Quetta-Branch,Mobile App,PKR,ENTITY-482,1,0,Reversed
TXN-01865,CUST-0066,2024-07-06,Wire Transfer,13156.62,Karachi-Clifton,Mobile App,PKR,ENTITY-154,0,0,Completed
TXN-01866,CUST-0052,2024-12-17,Loan Disbursement,49521.37,Karachi-Clifton,Branch,USD,ENTITY-048,0,0,Completed
TXN-01867,CUST-0163,2024-03-13,Wire Transfer,57870.86,Karachi-Main,Online,PKR,ENTITY-227,1,0,Completed
TXN-01868,CUST-0129,2024-06-21,IBFT,233351.87,Islamabad-Blue Area,ATM,AED,ENTITY-105,0,0,Completed
TXN-01869,CUST-0184,2025-02-22,Cash Withdrawal,2464.76,Karachi-Main,Online,PKR,ENTITY-102,0,0,Completed
TXN-01870,CUST-0015,2025-03-18,Cash Deposit,8478.53,Faisalabad-Central,Branch,PKR,ENTITY-187,0,0,Completed
TXN-01871,CUST-0110,2024-07-25,IBFT,68794.08,Karachi-Clifton,Branch,PKR,ENTITY-049,1,0,Reversed
TXN-01872,CUST-0093,2024-08-17,IBFT,3123.04,Islamabad-Blue Area,Online,PKR,ENTITY-117,0,0,Pending
TXN-01873,CUST-0099,2024-10-09,IBFT,98866.27,Karachi-Clifton,ATM,USD,ENTITY-481,0,0,Completed
TXN-01874,CUST-0121,2024-06-14,IBFT,735462.94,Karachi-Main,Online,PKR,ENTITY-033,0,1,Pending
TXN-01875,CUST-0132,2024-01-08,POS Purchase,33770.86,Quetta-Branch,ATM,PKR,ENTITY-405,1,1,Completed
TXN-01876,CUST-0101,2024-11-08,Loan Disbursement,214539.37,Karachi-Clifton,ATM,PKR,ENTITY-005,1,0,Completed
TXN-01877,CUST-0111,2024-10-03,Loan Disbursement,262484.42,Karachi-Clifton,Online,PKR,ENTITY-338,0,0,Pending
TXN-01878,CUST-0198,2024-06-16,IBFT,108356.4,Karachi-Clifton,Online,AED,ENTITY-071,0,0,Completed
TXN-01879,CUST-0164,2024-04-02,POS Purchase,114.18,Faisalabad-Central,Branch,PKR,ENTITY-301,0,0,Completed
TXN-01880,CUST-0149,2024-08-04,Loan Disbursement,26805.79,Lahore-Gulberg,Online,PKR,ENTITY-063,0,0,Completed
TXN-01881,CUST-0042,2024-06-06,POS Purchase,329303.32,Quetta-Branch,ATM,PKR,ENTITY-041,0,0,Reversed
TXN-01882,CUST-0026,2024-12-13,Bill Payment,104637.77,Quetta-Branch,Branch,USD,ENTITY-428,0,0,Pending
TXN-01883,CUST-0131,2024-10-28,IBFT,6181.75,Lahore-Gulberg,Branch,PKR,ENTITY-080,0,0,Pending
TXN-01884,CUST-0179,2024-07-23,ATM Withdrawal,19561.92,Faisalabad-Central,Mobile App,PKR,ENTITY-069,0,0,Completed
TXN-01885,CUST-0003,2024-05-02,Loan Disbursement,83394.7,Islamabad-Blue Area,ATM,USD,ENTITY-420,0,0,Pending
TXN-01886,CUST-0125,2024-06-25,ATM Withdrawal,3685595.05,Karachi-Main,Mobile App,AED,ENTITY-380,0,0,Pending
TXN-01887,CUST-0078,2024-02-13,Wire Transfer,1359348.22,Karachi-Clifton,Branch,PKR,ENTITY-265,0,1,Completed
TXN-01888,CUST-0063,2024-05-19,Loan Disbursement,12325.77,Lahore-Gulberg,Branch,USD,ENTITY-089,0,0,Pending
TXN-01889,CUST-0109,2024-09-24,Cash Withdrawal,5827.29,Karachi-Clifton,ATM,PKR,ENTITY-393,0,0,Reversed
TXN-01890,CUST-0130,2024-01-07,Loan Disbursement,173114.38,Islamabad-Blue Area,Online,PKR,ENTITY-285,0,0,Completed
TXN-01891,CUST-0102,2024-01-19,IBFT,197107.33,Lahore-Gulberg,Branch,USD,ENTITY-249,0,0,Reversed
TXN-01892,CUST-0015,2024-11-01,ATM Withdrawal,10317.78,Faisalabad-Central,Mobile App,USD,ENTITY-218,0,0,Completed
TXN-01893,CUST-0032,2025-03-14,Wire Transfer,201664.24,Islamabad-Blue Area,POS,PKR,ENTITY-107,0,0,Pending
TXN-01894,CUST-0153,2024-05-10,Loan Disbursement,78497.41,Islamabad-Blue Area,ATM,AED,ENTITY-184,0,0,Pending
TXN-01895,CUST-0170,2024-11-02,POS Purchase,869961.13,Karachi-Clifton,Branch,PKR,ENTITY-340,0,0,Completed
TXN-01896,CUST-0190,2024-03-14,Cash Withdrawal,59564.88,Faisalabad-Central,Branch,PKR,ENTITY-462,0,0,Completed
TXN-01897,CUST-0077,2024-07-19,Cash Withdrawal,160568.23,Faisalabad-Central,POS,USD,ENTITY-452,0,0,Completed
TXN-01898,CUST-0051,2024-08-03,POS Purchase,3870.94,Islamabad-Blue Area,Online,AED,ENTITY-486,0,0,Completed
TXN-01899,CUST-0157,2024-05-13,ATM Withdrawal,35286.22,Karachi-Main,Online,PKR,ENTITY-253,1,0,Reversed
TXN-01900,CUST-0147,2025-02-08,Wire Transfer,8934.06,Islamabad-Blue Area,ATM,USD,ENTITY-225,0,0,Pending
TXN-01901,CUST-0077,2025-02-17,Bill Payment,28360.63,Faisalabad-Central,Online,USD,ENTITY-349,1,0,Pending
TXN-01902,CUST-0054,2024-07-24,Cash Withdrawal,58946.02,Lahore-Gulberg,Online,PKR,ENTITY-137,0,0,Pending
TXN-01903,CUST-0043,2024-10-16,Loan Disbursement,52175.84,Lahore-Gulberg,ATM,PKR,ENTITY-233,0,0,Pending
TXN-01904,CUST-0029,2024-01-02,Wire Transfer,392693.04,Faisalabad-Central,ATM,USD,ENTITY-129,0,0,Reversed
TXN-01905,CUST-0031,2025-03-21,Wire Transfer,23030.27,Lahore-Gulberg,POS,PKR,ENTITY-453,0,0,Completed
TXN-01906,CUST-0147,2024-03-19,Cash Deposit,44688.93,Islamabad-Blue Area,POS,PKR,ENTITY-070,0,0,Completed
TXN-01907,CUST-0031,2024-07-22,Bill Payment,19858.97,Lahore-Gulberg,Mobile App,PKR,ENTITY-143,0,0,Completed
TXN-01908,CUST-0150,2024-08-18,Bill Payment,15504.0,Karachi-Main,Online,PKR,ENTITY-341,0,0,Reversed
TXN-01909,CUST-0111,2024-05-23,Bill Payment,542096.79,Karachi-Clifton,Branch,PKR,ENTITY-446,0,0,Completed
TXN-01910,CUST-0053,2024-10-20,ATM Withdrawal,12950.84,Faisalabad-Central,Branch,PKR,ENTITY-045,0,0,Pending
TXN-01911,CUST-0167,2024-09-02,Bill Payment,12401.27,Faisalabad-Central,Branch,PKR,ENTITY-445,0,1,Completed
TXN-01912,CUST-0140,2024-07-11,Cash Deposit,3042.42,Lahore-Gulberg,Online,PKR,ENTITY-422,0,0,Completed
TXN-01913,CUST-0032,2024-03-20,IBFT,319777.17,Islamabad-Blue Area,Branch,PKR,ENTITY-018,0,0,Reversed
TXN-01914,CUST-0184,2024-02-17,Loan Disbursement,1020998.6,Karachi-Main,ATM,PKR,ENTITY-061,0,0,Reversed
TXN-01915,CUST-0048,2024-03-15,Bill Payment,101578.41,Islamabad-Blue Area,Branch,PKR,ENTITY-480,0,0,Completed
TXN-01916,CUST-0197,2024-04-10,POS Purchase,1386718.52,Faisalabad-Central,ATM,USD,ENTITY-152,0,0,Pending
TXN-01917,CUST-0181,2024-04-03,ATM Withdrawal,1004159.18,Faisalabad-Central,Branch,PKR,ENTITY-268,0,1,Reversed
TXN-01918,CUST-0098,2024-08-11,Bill Payment,10712.93,Lahore-Gulberg,POS,PKR,ENTITY-229,0,0,Reversed
TXN-01919,CUST-0185,2024-06-05,POS Purchase,24216.39,Faisalabad-Central,Branch,PKR,ENTITY-360,1,0,Completed
TXN-01920,CUST-0124,2025-01-10,Wire Transfer,63670.69,Karachi-Clifton,ATM,PKR,ENTITY-164,0,0,Reversed
TXN-01921,CUST-0172,2024-07-03,Cash Deposit,987330.36,Quetta-Branch,POS,PKR,ENTITY-433,0,0,Completed
TXN-01922,CUST-0148,2024-04-18,Cash Deposit,655339.19,Karachi-Main,Online,PKR,ENTITY-342,0,0,Pending
TXN-01923,CUST-0190,2025-01-29,Wire Transfer,13827.86,Faisalabad-Central,Online,PKR,ENTITY-453,0,0,Completed
TXN-01924,CUST-0061,2025-01-20,ATM Withdrawal,21996.04,Lahore-Gulberg,POS,PKR,ENTITY-086,1,0,Completed
TXN-01925,CUST-0029,2024-03-10,IBFT,30763.29,Faisalabad-Central,Branch,USD,ENTITY-221,0,0,Completed
TXN-01926,CUST-0075,2024-11-05,Cash Withdrawal,32409.72,Faisalabad-Central,Online,PKR,ENTITY-302,0,0,Reversed
TXN-01927,CUST-0145,2024-11-09,Cash Deposit,42563.66,Karachi-Clifton,POS,PKR,ENTITY-029,1,0,Reversed
TXN-01928,CUST-0028,2024-10-14,Cash Withdrawal,8653.86,Islamabad-Blue Area,Branch,PKR,ENTITY-097,0,0,Completed
TXN-01929,CUST-0074,2024-09-20,Cash Withdrawal,22724.39,Karachi-Main,Online,PKR,ENTITY-161,0,0,Completed
TXN-01930,CUST-0001,2024-06-23,Cash Deposit,210465.43,Karachi-Clifton,Mobile App,AED,ENTITY-308,0,0,Completed
TXN-01931,CUST-0156,2024-08-06,Wire Transfer,6506.3,Karachi-Main,ATM,USD,ENTITY-108,0,0,Completed
TXN-01932,CUST-0105,2024-12-24,Cash Deposit,47279.89,Islamabad-Blue Area,Branch,USD,ENTITY-077,0,0,Completed
TXN-01933,CUST-0101,2024-03-20,Cash Withdrawal,9113.09,Karachi-Clifton,ATM,AED,ENTITY-309,0,0,Completed
TXN-01934,CUST-0086,2024-02-19,Cash Deposit,1367.12,Faisalabad-Central,Branch,USD,ENTITY-187,0,0,Pending
TXN-01935,CUST-0111,2024-02-11,Cash Withdrawal,19318.54,Karachi-Clifton,Branch,PKR,ENTITY-193,0,0,Completed
TXN-01936,CUST-0114,2024-07-14,Loan Disbursement,3969546.02,Faisalabad-Central,Mobile App,PKR,ENTITY-252,1,0,Completed
TXN-01937,CUST-0004,2024-05-10,POS Purchase,355837.02,Quetta-Branch,Mobile App,PKR,ENTITY-165,0,1,Completed
TXN-01938,CUST-0074,2024-08-18,IBFT,39754.56,Karachi-Main,Mobile App,PKR,ENTITY-113,0,0,Reversed
TXN-01939,CUST-0129,2024-01-22,POS Purchase,31235.73,Islamabad-Blue Area,ATM,USD,ENTITY-332,0,0,Completed
TXN-01940,CUST-0111,2025-02-10,Loan Disbursement,107312.53,Karachi-Clifton,POS,USD,ENTITY-299,0,0,Completed
TXN-01941,CUST-0051,2024-03-08,Wire Transfer,2602.66,Islamabad-Blue Area,ATM,PKR,ENTITY-184,0,0,Completed
TXN-01942,CUST-0092,2024-05-16,Loan Disbursement,125648.31,Karachi-Clifton,POS,PKR,ENTITY-492,0,0,Completed
TXN-01943,CUST-0019,2024-06-19,Bill Payment,76970.97,Karachi-Clifton,ATM,PKR,ENTITY-372,0,0,Reversed
TXN-01944,CUST-0145,2024-12-26,Cash Deposit,28103.13,Karachi-Clifton,ATM,AED,ENTITY-409,1,0,Completed
TXN-01945,CUST-0095,2024-01-02,Cash Deposit,136480.84,Faisalabad-Central,ATM,PKR,ENTITY-212,0,0,Pending
TXN-01946,CUST-0156,2024-06-17,POS Purchase,19986.64,Karachi-Main,Mobile App,PKR,ENTITY-494,0,0,Completed
TXN-01947,CUST-0080,2024-03-21,Cash Withdrawal,9236.64,Karachi-Clifton,Online,USD,ENTITY-350,0,0,Completed
TXN-01948,CUST-0011,2024-05-28,Cash Withdrawal,9093.8,Faisalabad-Central,Branch,PKR,ENTITY-185,0,0,Completed
TXN-01949,CUST-0134,2024-03-21,IBFT,7431.87,Quetta-Branch,Mobile App,PKR,ENTITY-284,0,0,Reversed
